STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geoid_n
"06","081","611700","06081611700","6117",Census Tract 6117,G5020,S,"10151983","2456677","+37.4942796","-122.1505372",6081611700.00000095367
"06","029","006201","06029006201","62.01",Census Tract 62.01,G5020,S,"89198144","59978","+35.2620354","-118.9369122",6029006201.00000000000
"06","037","601501","06037601501","6015.01",Census Tract 6015.01,G5020,S,"473127","0","+33.9436514","-118.3633461",6037601501.00000000000
"06","059","110116","06059110116","1101.16",Census Tract 1101.16,G5020,S,"1222361","0","+33.8485891","-118.0413005",6059110116.00000000000
"06","059","075004","06059075004","750.04",Census Tract 750.04,G5020,S,"344531","0","+33.7582622","-117.8656949",6059075004.00000000000
"06","075","030500","06075030500","305",Census Tract 305,G5020,S,"1087778","35670","+37.7523832","-122.4517871",6075030500.00000000000
"06","075","030600","06075030600","306",Census Tract 306,G5020,S,"521625","0","+37.7437535","-122.4571389",6075030600.00000095367
"06","075","030700","06075030700","307",Census Tract 307,G5020,S,"1431895","9359","+37.7372232","-122.4503095",6075030700.00000000000
"06","075","030800","06075030800","308",Census Tract 308,G5020,S,"1243203","0","+37.7391909","-122.4678657",6075030800.00000000000
"06","059","076102","06059076102","761.02",Census Tract 761.02,G5020,S,"2280287","116288","+33.7825729","-117.8927930",6059076102.00000000000
"06","059","076103","06059076103","761.03",Census Tract 761.03,G5020,S,"1612648","0","+33.7834756","-117.9018273",6059076103.00000000000
"06","037","203900","06037203900","2039",Census Tract 2039,G5020,S,"448858","0","+34.0333781","-118.1944844",6037203900.00000000000
"06","037","204110","06037204110","2041.10",Census Tract 2041.10,G5020,S,"603788","0","+34.0387869","-118.1987145",6037204110.00000000000
"06","037","204120","06037204120","2041.20",Census Tract 2041.20,G5020,S,"263402","0","+34.0338905","-118.2011680",6037204120.00000000000
"06","037","204300","06037204300","2043",Census Tract 2043,G5020,S,"643479","0","+34.0387492","-118.2078724",6037204299.99999904633
"06","037","204600","06037204600","2046",Census Tract 2046,G5020,S,"564176","18298","+34.0366414","-118.2158297",6037204599.99999904633
"06","037","204700","06037204700","2047",Census Tract 2047,G5020,S,"1011064","0","+34.0309821","-118.2124515",6037204700.00000000000
"06","037","204810","06037204810","2048.10",Census Tract 2048.10,G5020,S,"769704","0","+34.0285547","-118.2030024",6037204810.00000095367
"06","037","204820","06037204820","2048.20",Census Tract 2048.20,G5020,S,"320144","0","+34.0238153","-118.2058412",6037204820.00000000000
"06","037","204910","06037204910","2049.10",Census Tract 2049.10,G5020,S,"518337","0","+34.0248828","-118.1955701",6037204910.00000000000
"06","037","137201","06037137201","1372.01",Census Tract 1372.01,G5020,S,"1990842","3350","+34.1736504","-118.6156242",6037137201.00000000000
"06","037","137301","06037137301","1373.01",Census Tract 1373.01,G5020,S,"1601322","8359","+34.1762530","-118.6340417",6037137301.00000095367
"06","037","137302","06037137302","1373.02",Census Tract 1373.02,G5020,S,"2446884","0","+34.1773480","-118.6541956",6037137302.00000000000
"06","107","002202","06107002202","22.02",Census Tract 22.02,G5020,S,"2725915","0","+36.2075367","-119.3656637",6107002202.00000000000
"06","059","099902","06059099902","999.02",Census Tract 999.02,G5020,S,"1359880","0","+33.7661851","-118.0205288",6059099902.00000000000
"06","037","137401","06037137401","1374.01",Census Tract 1374.01,G5020,S,"2362815","14784","+34.1590075","-118.6102529",6037137401.00000000000
"06","037","141302","06037141302","1413.02",Census Tract 1413.02,G5020,S,"1275301","0","+34.1536894","-118.4628464",6037141301.99999904633
"06","037","141400","06037141400","1414",Census Tract 1414,G5020,S,"1997410","0","+34.1574858","-118.4760694",6037141400.00000000000
"06","037","143100","06037143100","1431",Census Tract 1431,G5020,S,"1721072","53654","+34.1480353","-118.3559057",6037143100.00000000000
"06","037","535001","06037535001","5350.01",Census Tract 5350.01,G5020,S,"449783","0","+33.9714062","-118.2531399",6037535001.00000000000
"06","037","603005","06037603005","6030.05",Census Tract 6030.05,G5020,S,"650732","0","+33.8982954","-118.3047564",6037603005.00000000000
"06","037","604001","06037604001","6040.01",Census Tract 6040.01,G5020,S,"659021","0","+33.8837388","-118.3568418",6037604001.00000000000
"06","037","104203","06037104203","1042.03",Census Tract 1042.03,G5020,S,"707947","0","+34.2790581","-118.4115543",6037104203.00000000000
"06","037","102107","06037102107","1021.07",Census Tract 1021.07,G5020,S,"12908567","13753","+34.2409046","-118.3395185",6037102107.00000000000
"06","037","620904","06037620904","6209.04",Census Tract 6209.04,G5020,S,"576177","426037","+33.8807307","-118.4103690",6037620904.00000000000
"06","037","650003","06037650003","6500.03",Census Tract 6500.03,G5020,S,"504044","0","+33.8758584","-118.3390069",6037650003.00000095367
"06","095","250106","06095250106","2501.06",Census Tract 2501.06,G5020,S,"18893137","31375","+38.1382794","-122.1822618",6095250106.00000000000
"06","095","250104","06095250104","2501.04",Census Tract 2501.04,G5020,S,"1317899","0","+38.1138506","-122.2081589",6095250103.99999904633
"06","037","203800","06037203800","2038",Census Tract 2038,G5020,S,"487391","0","+34.0449856","-118.1955756",6037203800.00000000000
"06","037","207710","06037207710","2077.10",Census Tract 2077.10,G5020,S,"1101206","0","+34.0468663","-118.2616827",6037207710.00000095367
"06","037","207900","06037207900","2079",Census Tract 2079,G5020,S,"903077","0","+34.0405276","-118.2601678",6037207900.00000000000
"06","037","208000","06037208000","2080",Census Tract 2080,G5020,S,"971170","0","+34.0625684","-118.2560631",6037208000.00000000000
"06","037","208610","06037208610","2086.10",Census Tract 2086.10,G5020,S,"350137","0","+34.0721590","-118.2817725",6037208609.99999904633
"06","037","208620","06037208620","2086.20",Census Tract 2086.20,G5020,S,"324327","0","+34.0697090","-118.2779829",6037208620.00000000000
"06","037","208903","06037208903","2089.03",Census Tract 2089.03,G5020,S,"159289","0","+34.0597996","-118.2733596",6037208903.00000000000
"06","037","209102","06037209102","2091.02",Census Tract 2091.02,G5020,S,"304848","0","+34.0551862","-118.2675212",6037209102.00000000000
"06","037","209200","06037209200","2092",Census Tract 2092,G5020,S,"411199","0","+34.0542091","-118.2610818",6037209200.00000000000
"06","037","209300","06037209300","2093",Census Tract 2093,G5020,S,"306315","0","+34.0507300","-118.2683015",6037209300.00000000000
"06","037","209510","06037209510","2095.10",Census Tract 2095.10,G5020,S,"182482","0","+34.0529626","-118.2819584",6037209510.00000000000
"06","037","210010","06037210010","2100.10",Census Tract 2100.10,G5020,S,"408975","0","+34.0468502","-118.2723098",6037210010.00000000000
"06","037","190301","06037190301","1903.01",Census Tract 1903.01,G5020,S,"403361","0","+34.1037944","-118.3151958",6037190301.00000000000
"06","037","190510","06037190510","1905.10",Census Tract 1905.10,G5020,S,"318393","0","+34.0999771","-118.3113901",6037190510.00000000000
"06","037","190520","06037190520","1905.20",Census Tract 1905.20,G5020,S,"243960","0","+34.0999328","-118.3038048",6037190519.99999904633
"06","037","190700","06037190700","1907",Census Tract 1907,G5020,S,"642502","0","+34.0986626","-118.3336722",6037190700.00000000000
"06","037","190902","06037190902","1909.02",Census Tract 1909.02,G5020,S,"486994","0","+34.0943950","-118.3190130",6037190901.99999904633
"06","037","191000","06037191000","1910",Census Tract 1910,G5020,S,"648714","0","+34.1009548","-118.3216770",6037191000.00000000000
"06","037","191110","06037191110","1911.10",Census Tract 1911.10,G5020,S,"272751","0","+34.0965841","-118.3049408",6037191110.00000000000
"06","037","191120","06037191120","1911.20",Census Tract 1911.20,G5020,S,"379659","0","+34.0929287","-118.3047940",6037191120.00000000000
"06","037","191201","06037191201","1912.01",Census Tract 1912.01,G5020,S,"572278","0","+34.0985767","-118.2961735",6037191201.00000000000
"06","037","191420","06037191420","1914.20",Census Tract 1914.20,G5020,S,"227178","0","+34.0851215","-118.2881029",6037191420.00000000000
"06","037","191500","06037191500","1915",Census Tract 1915,G5020,S,"641385","0","+34.0872608","-118.2960370",6037191499.99999904633
"06","037","191610","06037191610","1916.10",Census Tract 1916.10,G5020,S,"417925","0","+34.0863852","-118.3059567",6037191610.00000000000
"06","037","191620","06037191620","1916.20",Census Tract 1916.20,G5020,S,"228850","0","+34.0885854","-118.3027208",6037191620.00000000000
"06","037","191710","06037191710","1917.10",Census Tract 1917.10,G5020,S,"705302","3325","+34.0854739","-118.3192295",6037191710.00000095367
"06","037","191820","06037191820","1918.20",Census Tract 1918.20,G5020,S,"404735","0","+34.0852963","-118.3277048",6037191819.99999904633
"06","037","137402","06037137402","1374.02",Census Tract 1374.02,G5020,S,"3082254","0","+34.1554647","-118.6249524",6037137402.00000000000
"06","111","000903","06111000903","9.03",Census Tract 9.03,G5020,S,"134472257","55345","+34.4750719","-119.1567223",6111000903.00000000000
"06","111","001101","06111001101","11.01",Census Tract 11.01,G5020,S,"4119900","1254","+34.4045990","-119.3027185",6111001101.00000000000
"06","111","001201","06111001201","12.01",Census Tract 12.01,G5020,S,"6640907","3104","+34.2996993","-119.1600923",6111001201.00000000000
"06","111","001202","06111001202","12.02",Census Tract 12.02,G5020,S,"2968353","487","+34.2819820","-119.1886473",6111001202.00000000000
"06","059","052528","06059052528","525.28",Census Tract 525.28,G5020,S,"1038320","0","+33.6926896","-117.7907468",6059052528.00000000000
"06","059","032043","06059032043","320.43",Census Tract 320.43,G5020,S,"11266641","0","+33.6306498","-117.5675664",6059032042.99999904633
"06","059","042205","06059042205","422.05",Census Tract 422.05,G5020,S,"6787906","21834","+33.4772233","-117.6407575",6059042205.00000000000
"06","059","089107","06059089107","891.07",Census Tract 891.07,G5020,S,"1367973","54655","+33.7705331","-117.9004522",6059089107.00000095367
"06","059","021815","06059021815","218.15",Census Tract 218.15,G5020,S,"38051947","51889","+33.9269355","-117.8181879",6059021815.00000000000
"06","059","042324","06059042324","423.24",Census Tract 423.24,G5020,S,"4216654","0","+33.5002588","-117.7268219",6059042324.00000000000
"06","059","052420","06059052420","524.20",Census Tract 524.20,G5020,S,"31543402","142637","+33.7425817","-117.7356060",6059052420.00000000000
"06","059","052423","06059052423","524.23",Census Tract 524.23,G5020,S,"3791401","0","+33.6588801","-117.6599285",6059052423.00000000000
"06","059","052506","06059052506","525.06",Census Tract 525.06,G5020,S,"940312","0","+33.6856826","-117.7807058",6059052506.00000000000
"06","059","001706","06059001706","17.06",Census Tract 17.06,G5020,S,"3803457","20879","+33.8932937","-117.9383193",6059001706.00000000000
"06","059","021802","06059021802","218.02",Census Tract 218.02,G5020,S,"4306302","0","+33.8895406","-117.8163113",6059021802.00000000000
"06","059","086405","06059086405","864.05",Census Tract 864.05,G5020,S,"1220013","0","+33.8434369","-117.8971362",6059086405.00000000000
"06","059","074501","06059074501","745.01",Census Tract 745.01,G5020,S,"542707","0","+33.7385343","-117.8569750",6059074501.00000000000
"06","059","032011","06059032011","320.11",Census Tract 320.11,G5020,S,"118123535","11213","+33.7524903","-117.6124151",6059032011.00000000000
"06","059","021821","06059021821","218.21",Census Tract 218.21,G5020,S,"2192025","0","+33.8683070","-117.8310387",6059021821.00000000000
"06","059","075605","06059075605","756.05",Census Tract 756.05,G5020,S,"4194076","184104","+33.7768438","-117.7699603",6059075605.00000095367
"06","059","032014","06059032014","320.14",Census Tract 320.14,G5020,S,"1754942","0","+33.6166137","-117.6972485",6059032014.00000000000
"06","059","032015","06059032015","320.15",Census Tract 320.15,G5020,S,"2541820","0","+33.6091503","-117.6853284",6059032015.00000000000
"06","111","001301","06111001301","13.01",Census Tract 13.01,G5020,S,"3498046","143831","+34.2788511","-119.1565313",6111001301.00000095367
"06","111","001302","06111001302","13.02",Census Tract 13.02,G5020,S,"3219868","291633","+34.2943685","-119.1411116",6111001302.00000000000
"06","059","032020","06059032020","320.20",Census Tract 320.20,G5020,S,"2681890","0","+33.6059752","-117.6438225",6059032020.00000000000
"06","059","032022","06059032022","320.22",Census Tract 320.22,G5020,S,"4444515","24181","+33.5506800","-117.6666493",6059032022.00000000000
"06","059","052502","06059052502","525.02",Census Tract 525.02,G5020,S,"3034949","0","+33.7195629","-117.8110261",6059052502.00000000000
"06","059","052505","06059052505","525.05",Census Tract 525.05,G5020,S,"1190676","0","+33.6925839","-117.7753374",6059052505.00000000000
"06","059","052511","06059052511","525.11",Census Tract 525.11,G5020,S,"1841534","44567","+33.6847725","-117.7990448",6059052511.00000000000
"06","059","052514","06059052514","525.14",Census Tract 525.14,G5020,S,"1473667","35393","+33.6693319","-117.7987237",6059052513.99999904633
"06","059","052515","06059052515","525.15",Census Tract 525.15,G5020,S,"1863718","0","+33.6917653","-117.8098175",6059052515.00000000000
"06","059","087101","06059087101","871.01",Census Tract 871.01,G5020,S,"1318986","0","+33.8323796","-117.9633147",6059087101.00000000000
"06","059","087102","06059087102","871.02",Census Tract 871.02,G5020,S,"1445590","13757","+33.8362181","-117.9522062",6059087102.00000000000
"06","059","087103","06059087103","871.03",Census Tract 871.03,G5020,S,"1978797","0","+33.8264301","-117.9487797",6059087103.00000095367
"06","059","087105","06059087105","871.05",Census Tract 871.05,G5020,S,"1727716","0","+33.8274725","-117.9346588",6059087104.99999904633
"06","059","087106","06059087106","871.06",Census Tract 871.06,G5020,S,"924242","0","+33.8201001","-117.9300579",6059087106.00000000000
"06","105","000200","06105000200","2",Census Tract 2,G5020,S,"1940932373","845418","+40.9502798","-123.2351549",6105000200.00000095367
"06","105","000300","06105000300","3",Census Tract 3,G5020,S,"1554266055","99155","+40.5355970","-123.2643313",6105000300.00000000000
"06","105","000400","06105000400","4",Census Tract 4,G5020,S,"2152533498","4477867","+40.0875652","-123.1534981",6105000400.00000000000
"06","023","990100","06023990100","9901",Census Tract 9901,G5020,S,"0","1061851654","+40.7517380","-124.2478550",6023990100.00000000000
"06","023","010901","06023010901","109.01",Census Tract 109.01,G5020,S,"7061029","0","+40.5984451","-124.1377835",6023010901.00000095367
"06","023","010902","06023010902","109.02",Census Tract 109.02,G5020,S,"1048738360","1050081","+40.5020364","-123.7971626",6023010902.00000000000
"06","023","011500","06023011500","115",Census Tract 115,G5020,S,"883942054","9150446","+40.1578711","-123.9644524",6023011500.00000000000
"06","023","011600","06023011600","116",Census Tract 116,G5020,S,"1017868369","3425763","+40.2183521","-123.7251736",6023011600.00000000000
"06","023","001300","06023001300","13",Census Tract 13,G5020,S,"40876540","41744046","+40.8522054","-124.1597819",6023001300.00000000000
"06","077","004600","06077004600","46",Census Tract 46,G5020,S,"136894632","2081354","+38.1979608","-121.2713084",6077004599.99999904633
"06","077","004800","06077004800","48",Census Tract 48,G5020,S,"363693417","899075","+37.9808645","-121.0367451",6077004800.00000000000
"06","077","005110","06077005110","51.10",Census Tract 51.10,G5020,S,"4927185","0","+37.7985094","-121.2006250",6077005109.99999904633
"06","077","005127","06077005127","51.27",Census Tract 51.27,G5020,S,"1998269","0","+37.8340882","-121.2811772",6077005127.00000000000
"06","059","001402","06059001402","14.02",Census Tract 14.02,G5020,S,"1238597","0","+33.9388223","-117.9286916",6059001402.00000000000
"06","059","001403","06059001403","14.03",Census Tract 14.03,G5020,S,"1326098","0","+33.9392983","-117.9199395",6059001403.00000000000
"06","059","001404","06059001404","14.04",Census Tract 14.04,G5020,S,"2926347","0","+33.9247336","-117.9292136",6059001404.00000000000
"06","059","001501","06059001501","15.01",Census Tract 15.01,G5020,S,"3222947","4199","+33.9340988","-117.9135027",6059001501.00000000000
"06","059","001503","06059001503","15.03",Census Tract 15.03,G5020,S,"3085738","0","+33.9153582","-117.9082621",6059001503.00000000000
"06","059","032027","06059032027","320.27",Census Tract 320.27,G5020,S,"1758435","0","+33.6288846","-117.6812546",6059032027.00000000000
"06","059","032028","06059032028","320.28",Census Tract 320.28,G5020,S,"2016658","104604","+33.6244283","-117.6770403",6059032028.00000000000
"06","059","032029","06059032029","320.29",Census Tract 320.29,G5020,S,"1455529","0","+33.6446586","-117.6650243",6059032029.00000000000
